Account No,Date,Description,Type,Balance
11111113,2-16-19,USER,Deposit,675645
11111113,2-17-19,SYSTEM,Withdrawl,87564563
11111113,2-18-19,SYSTEM,Deposit,786565456
11111113,2-19-19,SYSTEM,Deposit,764653
11111113,2-20-19,USER,Withdrawl,765645
11111113,2-21-19,USER,Deposit,876754543
11111113,2-22-19,USER,Withdrawl,765546534
11111113,2-23-19,USER,Deposit,76564
11111113,2-24-19,USER,Deposit,8767564
11111113,03-02-19,USER,Withdrawl,754534
11111114,03-08-19,SYSTEM,Withdrawl,876765464
11111114,03-09-19,SYSTEM,Deposit,7656453
11111114,03-10-19,SYSTEM,Withdrawl,87545
11111114,04-11-19,USER,Deposit,767564
11111114,04-12-19,SYSTEM,Deposit,76564
11111114,4-13-19,SYSTEM,Withdrawl,764553453
11111114,4-14-19,SYSTEM,Deposit,767464
11111114,4-15-19,SYSTEM,Withdrawl,756645
11111114,4-16-19,USER,Deposit,87675443
11111114,5-17-19,SYSTEM,Deposit,877645
11111114,3-18-19,SYSTEM,Withdrawl,8767545
11111114,5-19-19,SYSTEM,Deposit,3254544
11111114,5-20-19,USER,Withdrawl,2435
11111114,5-21-19,USER,Deposit,453546
11111114,5-22-19,USER,Deposit,4325465
11111114,5-23-19,USER,Withdrawl,5436757
11111115,04-02-19,USER,Withdrawl,234654653
11111116,02-02-19,SYSTEM,Withdrawl,4354650
11111116,02-04-19,SYSTEM,Deposit,212435646
11111116,02-05-19,SYSTEM,Withdrawl,43654565
11111116,02-06-19,USER,Deposit,3465776
11111116,02-07-19,USER,Deposit,2342354365
11111116,02-08-19,SYSTEM,Withdrawl,432546
11111116,02-09-19,USER,Deposit,3465463
11111116,02-10-19,SYSTEM,Withdrawl,5453424
11111117,03-08-19,SYSTEM,Withdrawl,32564765
11111117,03-09-19,SYSTEM,Deposit,32454765
11111117,03-10-19,SYSTEM,Withdrawl,32345657
11111117,04-11-19,USER,Deposit,34556765
11111118,03-08-19,SYSTEM,Withdrawl,324656534
11111118,03-09-19,SYSTEM,Deposit,364546
11111118,03-10-19,SYSTEM,Withdrawl,65432341
11111118,04-11-19,USER,Deposit,65454342
11111119,01-01-19,USER,Deposit,436458
11111119,02-01-19,USER,Deposit,6756354
11111119,03-01-19,SYSTEM,Withdrawl,4345657
11111119,04-01-19,USER,Deposit,23454346
11111119,05-01-19,SYSTEM,Withdrawl,435447665
11111119,06-01-19,SYSTEM,Deposit,3243657
11111119,07-01-19,SYSTEM,Deposit,65435425
11111119,08-01-19,SYSTEM,Withdrawl,4365786
11111119,09-01-19,USER,Deposit,432564757
11111119,10-01-19,SYSTEM,Withdrawl,546758
11111119,11-01-19,SYSTEM,Deposit,764532
11111119,12-01-19,SYSTEM,Deposit,7896754653
11111119,01-01-19,SYSTEM,Withdrawl,75435
11111119,02-01-19,USER,Deposit,7645342
11111119,03-01-19,SYSTEM,Withdrawl,34234
11111119,04-01-19,SYSTEM,Deposit,56342
11111119,05-01-19,SYSTEM,Deposit,785434
11111119,06-01-19,USER,Withdrawl,86764534
11111119,07-01-19,USER,Deposit,6765434
11111119,08-01-19,USER,Withdrawl,876564342
11111119,09-01-19,USER,Deposit,89765
11111119,10-01-19,USER,Deposit,76545
11111119,11-01-19,USER,Withdrawl,325676
11111119,12-01-19,USER,Deposit,976543
11111119,01-01-19,SYSTEM,Withdrawl,2345656
11111119,02-01-19,USER,Deposit,64342345
11111119,03-01-19,SYSTEM,Deposit,23454346
11111119,04-01-19,SYSTEM,Withdrawl,8765463
11111120,01-01-19,SYSTEM,Deposit,978654
11111120,02-01-19,SYSTEM,Withdrawl,76535753
11111120,03-01-19,USER,Deposit,876574563
11111120,04-01-19,SYSTEM,Deposit,785463
11111120,05-01-19,SYSTEM,Withdrawl,8967453
11111120,06-01-19,SYSTEM,Deposit,9867543
11111120,07-01-19,SYSTEM,Withdrawl,8965645
11111120,08-01-19,USER,Deposit,986574563
11111120,09-01-19,SYSTEM,Deposit,8754654
11111120,10-01-19,SYSTEM,Withdrawl,865453
11111120,11-01-19,SYSTEM,Deposit,9865545
11111121,12-01-19,USER,Withdrawl,987656543
11111121,01-01-19,USER,Deposit,87655443
11111121,02-01-19,USER,Deposit,86564
11111121,03-01-19,USER,Withdrawl,86543
11111121,04-01-19,USER,Deposit,345422
11111121,05-01-19,SYSTEM,Withdrawl,543532552
11111121,06-01-19,SYSTEM,Deposit,6857645
11111121,07-01-19,USER,Deposit,76543
11111121,08-01-19,SYSTEM,Withdrawl,675463
11111121,09-01-19,SYSTEM,Deposit,76546345
11111121,10-01-19,SYSTEM,Withdrawl,786576543
11111121,11-01-19,USER,Deposit,34356
11111121,12-01-19,USER,Deposit,3235465
11111121,01-01-19,SYSTEM,Withdrawl,245456
11111121,02-01-19,USER,Deposit,2343654
11111121,03-01-19,SYSTEM,Withdrawl,454212
11111121,04-01-19,SYSTEM,Deposit,23454
11111122,01-01-19,SYSTEM,Deposit,32435647
11111122,02-01-19,SYSTEM,Withdrawl,34256457
11111122,03-01-19,USER,Deposit,432433556
11111122,04-01-19,SYSTEM,Withdrawl,546756
11111122,05-01-19,SYSTEM,Deposit,7563
11111122,06-01-19,SYSTEM,Deposit,23546
11111122,07-01-19,SYSTEM,Withdrawl,54353542
11111122,08-01-19,USER,Deposit,2342564
11111122,09-01-19,SYSTEM,Withdrawl,54535
11111122,10-01-19,SYSTEM,Deposit,456687
11111122,11-01-19,SYSTEM,Deposit,98674
11111122,12-01-19,USER,Withdrawl,43435
11111122,01-01-19,USER,Deposit,5446
11111122,02-01-19,USER,Withdrawl,2343
11111122,03-01-19,USER,Deposit,345422
11111122,04-01-19,USER,Deposit,65676
11111123,01-01-19,USER,Withdrawl,764
11111124,01-01-19,USER,Deposit,8787364
11111124,02-01-19,SYSTEM,Withdrawl,2343
11111124,03-01-19,USER,Deposit,6578
11111124,04-01-19,SYSTEM,Deposit,23454346
11111124,05-01-19,SYSTEM,Withdrawl,76454
11111124,06-01-19,SYSTEM,Deposit,2345
11111124,07-01-19,SYSTEM,Withdrawl,6792
11111124,08-01-19,USER,Deposit,23498
11111124,09-01-19,SYSTEM,Deposit,12334
11111124,10-01-19,SYSTEM,Withdrawl,545654
11111124,11-01-19,SYSTEM,Deposit,454
11111124,12-01-19,SYSTEM,Withdrawl,234345
11111124,01-01-19,USER,Deposit,2333
11111124,02-01-19,SYSTEM,Deposit,8783
11111124,03-01-19,SYSTEM,Withdrawl,34234
11111124,04-01-19,SYSTEM,Deposit,456687
11111125,01-01-19,USER,Withdrawl,345
11111125,01-01-19,USER,Deposit,43435
11111125,01-01-19,USER,Deposit,5446
11111125,02-01-19,USER,Withdrawl,2343
11111125,02-01-19,USER,Deposit,345422
11111125,03-01-19,SYSTEM,Withdrawl,65676
11111125,03-01-19,SYSTEM,Deposit,34
11111125,04-01-19,USER,Deposit,8787364
11111125,04-01-19,SYSTEM,Withdrawl,2343
11111125,05-01-19,SYSTEM,Deposit,6578
11111125,05-01-19,USER,Withdrawl,23454346
11111125,06-01-19,USER,Deposit,8787364
11111125,06-01-19,USER,Deposit,2343
11111125,07-01-19,SYSTEM,Withdrawl,6578
11111125,07-01-19,USER,Deposit,23454346
11111125,08-01-19,SYSTEM,Withdrawl,88756342
11111125,08-01-19,SYSTEM,Deposit,2345
11111125,09-01-19,SYSTEM,Deposit,675634
11111125,09-01-19,SYSTEM,Deposit,23454346
11111125,10-01-19,SYSTEM,Withdrawl,875464
11111125,10-01-19,SYSTEM,Deposit,2345
11111125,11-01-19,SYSTEM,Withdrawl,6792
11111125,11-01-19,USER,Deposit,23498
11111125,12-01-19,SYSTEM,Deposit,12334
11111125,12-01-19,SYSTEM,Withdrawl,545654
11111125,01-01-19,SYSTEM,Deposit,76453
11111125,01-01-19,SYSTEM,Withdrawl,234345
11111125,02-01-19,USER,Deposit,2333
11111125,02-01-19,SYSTEM,Deposit,8783
11111125,03-01-19,SYSTEM,Withdrawl,34234
11111125,03-01-19,SYSTEM,Deposit,456687
11111125,04-01-19,USER,Withdrawl,675634
11111125,04-01-19,USER,Deposit,43435
11111125,04-01-19,USER,Deposit,5446
11111126,03-02-19,USER,Withdrawl,2343
11111126,03-04-19,USER,Withdrawl,59748
11111126,03-05-19,USER,Deposit,8787364
11111126,03-06-19,USER,Deposit,2343
11111126,03-07-19,SYSTEM,Withdrawl,6578
11111126,03-08-19,USER,Deposit,23454346
11111126,03-09-19,SYSTEM,Withdrawl,676
11111126,03-10-19,SYSTEM,Deposit,2345
11111126,04-11-19,SYSTEM,Deposit,6792
11111126,04-12-19,SYSTEM,Withdrawl,23498
11111126,4-13-19,USER,Deposit,12334
11111126,4-14-19,SYSTEM,Withdrawl,545654
11111126,4-15-19,SYSTEM,Withdrawl,545654
11111126,4-16-19,SYSTEM,Deposit,98775674
11111126,4-17-19,SYSTEM,Deposit,234345
11111126,3-18-19,SYSTEM,Withdrawl,2333
11111126,4-19-19,USER,Deposit,8783
11111126,5-20-19,SYSTEM,Withdrawl,34234
11111126,5-21-19,SYSTEM,Deposit,456687
11111126,5-22-19,SYSTEM,Deposit,86554
11111126,6-23-19,USER,Withdrawl,43435
11111127,01-01-19,USER,Deposit,78576
11111127,01-01-19,USER,Withdrawl,2343
11111127,01-01-19,USER,Deposit,345422
11111127,01-01-19,USER,Deposit,65676
11111127,02-01-19,USER,Withdrawl,87564
11111127,02-01-19,SYSTEM,Withdrawl,8765747
11111127,03-01-19,SYSTEM,Deposit,2345
11111127,03-01-19,SYSTEM,Withdrawl,6792
11111127,04-01-19,USER,Deposit,23498
11111127,04-01-19,SYSTEM,Deposit,12334
11111127,05-01-19,SYSTEM,Withdrawl,545654
11111127,05-01-19,SYSTEM,Deposit,875764
11111127,06-01-19,SYSTEM,Withdrawl,234345
11111127,06-01-19,USER,Deposit,2333
11111127,07-01-19,SYSTEM,Deposit,8783
11111127,07-01-19,SYSTEM,Withdrawl,34234
11111127,08-01-19,SYSTEM,Deposit,456687
11111127,08-01-19,USER,Withdrawl,789675
11111127,09-01-19,USER,Deposit,43435
11111127,09-01-19,USER,Deposit,86754
11111127,10-01-19,USER,Withdrawl,2343
11111127,10-01-19,USER,Withdrawl,59748
11111127,10-01-19,SYSTEM,Withdrawl,5064
11111127,11-01-19,SYSTEM,Deposit,435
11111127,11-01-19,SYSTEM,Withdrawl,65786
11111127,11-01-19,USER,Deposit,8787364
11111127,11-02-19,USER,Deposit,8757654
11111127,12-01-19,SYSTEM,Withdrawl,87654
11111127,12-01-19,USER,Deposit,23454346
11111127,01-01-19,SYSTEM,Withdrawl,85664
11111127,01-01-19,SYSTEM,Withdrawl,87563
11111127,01-01-19,SYSTEM,Deposit,2345
11111127,01-01-19,SYSTEM,Withdrawl,6792
11111127,01-01-19,USER,Deposit,23498
11111127,01-01-19,SYSTEM,Withdrawl,676
11111127,02-01-19,SYSTEM,Deposit,2345
11111127,02-01-19,SYSTEM,Withdrawl,6792
11111127,02-01-19,USER,Deposit,23498
11111127,02-01-19,USER,Deposit,8787364
11111127,02-01-19,USER,Deposit,2343
11111127,02-01-19,SYSTEM,Withdrawl,6578
11111127,02-02-19,USER,Deposit,23454346
11111127,02-02-19,SYSTEM,Withdrawl,987678564
11111127,02-02-19,SYSTEM,Deposit,2345
11111127,02-02-19,SYSTEM,Deposit,6792
11111127,02-02-19,SYSTEM,Withdrawl,23498
11111127,02-04-19,USER,Deposit,12334
11111127,02-04-19,SYSTEM,Withdrawl,545654
11111127,02-04-19,SYSTEM,Deposit,87654
11111128,02-04-19,SYSTEM,Deposit,234345
11111129,02-04-19,SYSTEM,Withdrawl,2333
11111129,02-05-19,USER,Deposit,8783
11111129,02-05-19,SYSTEM,Withdrawl,34234
11111129,02-05-19,SYSTEM,Deposit,456687
11111129,02-05-19,SYSTEM,Deposit,7854
11111129,02-05-19,USER,Withdrawl,43435
11111129,02-06-19,USER,Deposit,5446
11111129,02-06-19,USER,Withdrawl,2343
11111129,02-06-19,USER,Deposit,345422
11111129,02-06-19,USER,Deposit,65676
11111129,02-06-19,USER,Withdrawl,786475
11111129,02-07-19,USER,Deposit,8787364
11111129,02-07-19,SYSTEM,Withdrawl,2343
11111129,02-07-19,USER,Deposit,6578
11111129,02-07-19,SYSTEM,Deposit,23454346
11111129,02-07-19,SYSTEM,Withdrawl,8648
11111129,02-08-19,SYSTEM,Deposit,2345
11111129,02-08-19,SYSTEM,Withdrawl,6792
11111129,02-08-19,USER,Deposit,23498
11111129,02-08-19,SYSTEM,Deposit,12334
11111129,02-08-19,SYSTEM,Withdrawl,545654
11111129,02-09-19,SYSTEM,Deposit,8765846
11111129,02-09-19,SYSTEM,Withdrawl,234345
11111129,02-09-19,USER,Deposit,2333
11111129,02-09-19,SYSTEM,Deposit,8783
11111129,02-09-19,SYSTEM,Withdrawl,34234
11111129,03-01-19,SYSTEM,Deposit,456687
11111129,03-01-19,USER,Withdrawl,87674
11111129,03-01-19,USER,Deposit,43435
11111129,03-01-19,USER,Deposit,5446
11111129,03-01-19,USER,Withdrawl,2343
11111129,03-01-19,USER,Deposit,345422
11111129,03-02-19,SYSTEM,Withdrawl,65676
11111129,03-02-19,SYSTEM,Deposit,87574
11111129,03-02-19,USER,Deposit,932847984
11111129,03-02-19,SYSTEM,Withdrawl,5064
11111129,03-04-19,SYSTEM,Deposit,435
11111129,03-04-19,SYSTEM,Withdrawl,65786
11111129,03-04-19,USER,Deposit,8787364
11111129,03-05-19,USER,Deposit,2343
11111129,03-05-19,SYSTEM,Withdrawl,6578
11111129,03-05-19,USER,Deposit,23454346
11111129,03-06-19,SYSTEM,Withdrawl,785674
11111129,03-06-19,SYSTEM,Deposit,2345
11111129,03-06-19,SYSTEM,Deposit,876574
11111129,03-07-19,SYSTEM,Withdrawl,23498
11111129,03-07-19,USER,Deposit,12334
11111129,03-07-19,SYSTEM,Withdrawl,545654
11111129,03-07-19,SYSTEM,Deposit,7674
11111129,03-08-19,SYSTEM,Deposit,234345
11111129,03-08-19,SYSTEM,Withdrawl,2333
11111129,03-08-19,USER,Deposit,8783
11111129,03-08-19,SYSTEM,Withdrawl,34234
11111129,03-08-19,SYSTEM,Deposit,456687
11111129,03-08-19,SYSTEM,Deposit,345
11111129,03-08-19,USER,Withdrawl,43435
11111129,03-09-19,USER,Deposit,5446
11111129,03-09-19,USER,Withdrawl,2343
11111129,03-09-19,USER,Deposit,345422
11111129,03-09-19,USER,Deposit,65676
11111129,03-09-19,USER,Withdrawl,87546
11111129,03-09-19,USER,Deposit,8787364
11111129,03-09-19,SYSTEM,Withdrawl,2343
11111129,04-01-19,USER,Deposit,6578
11111129,04-01-19,SYSTEM,Deposit,23454346
11111129,04-01-19,SYSTEM,Withdrawl,75744754
11111129,04-01-19,SYSTEM,Deposit,85764
11111129,04-01-19,SYSTEM,Withdrawl,78676546
11111129,04-01-19,USER,Deposit,89675
11111129,05-01-19,SYSTEM,Deposit,8766454
11111129,05-01-19,SYSTEM,Withdrawl,545654
11111129,05-01-19,SYSTEM,Deposit,877586467
11111129,05-01-19,SYSTEM,Withdrawl,234345
11111129,05-01-19,USER,Deposit,87574
11111129,05-01-19,SYSTEM,Deposit,8783
11111129,05-07-19,SYSTEM,Withdrawl,34234
11111129,05-07-19,SYSTEM,Deposit,456687
11111129,06-01-19,USER,Withdrawl,87564
11111129,06-01-19,USER,Deposit,43435
11111129,06-01-19,USER,Deposit,5446
11111129,06-01-19,USER,Withdrawl,2343
11111129,06-01-19,USER,Deposit,345422
11111129,06-01-19,SYSTEM,Withdrawl,65676
11111129,07-01-19,SYSTEM,Deposit,87654
11111129,07-01-19,USER,Deposit,8787364
11111129,07-01-19,SYSTEM,Withdrawl,2343
11111129,07-01-19,SYSTEM,Deposit,76576354
11111129,07-01-19,USER,Withdrawl,23454346
11111129,07-01-19,USER,Deposit,8787364
11111129,08-01-19,USER,Deposit,76534
11111129,08-01-19,SYSTEM,Withdrawl,6578
11111129,08-01-19,USER,Deposit,23454346
11111129,08-01-19,SYSTEM,Withdrawl,798654
11111129,08-01-19,SYSTEM,Deposit,2345
11111129,08-01-19,SYSTEM,Deposit,87654
11111129,09-01-19,SYSTEM,Deposit,23454346
11111129,09-01-19,SYSTEM,Withdrawl,86754
11111129,09-01-19,SYSTEM,Deposit,2345
11111129,09-01-19,SYSTEM,Withdrawl,7869564653
11111129,09-01-19,USER,Deposit,6875765
11111129,09-01-19,SYSTEM,Deposit,12334
11111129,10-01-19,SYSTEM,Withdrawl,545654
11111129,10-01-19,SYSTEM,Deposit,7566364
11111129,10-01-19,SYSTEM,Withdrawl,876573
11111129,10-01-19,USER,Deposit,876563
11111129,10-01-19,SYSTEM,Deposit,6785453
11111129,10-01-19,SYSTEM,Withdrawl,789675
11111129,11-01-19,SYSTEM,Deposit,323547
11111129,11-01-19,USER,Withdrawl,7867543
11111129,11-01-19,USER,Deposit,874573
11111129,11-01-19,USER,Deposit,875634
11111129,11-01-19,USER,Withdrawl,87674
11111129,11-01-19,USER,Withdrawl,86564363
11111129,12-01-19,USER,Deposit,8787364
11111129,12-01-19,USER,Deposit,764653
11111129,12-01-19,SYSTEM,Withdrawl,6578
11111129,12-01-19,USER,Deposit,23454346
11111129,12-01-19,SYSTEM,Withdrawl,87564
11111129,12-01-19,SYSTEM,Deposit,75435
11111129,01-01-19,SYSTEM,Deposit,3456456
11111129,01-01-19,SYSTEM,Withdrawl,7875764
11111129,01-01-19,USER,Deposit,6543543
11111129,01-01-19,SYSTEM,Withdrawl,545654
11111130,01-01-19,SYSTEM,Withdrawl,545654
11111130,01-01-19,SYSTEM,Deposit,6746
11111130,01-01-19,SYSTEM,Deposit,876764
11111130,02-01-19,SYSTEM,Withdrawl,875764
11111130,02-01-19,USER,Deposit,875764
11111130,02-01-19,SYSTEM,Withdrawl,34234
11111130,02-01-19,SYSTEM,Deposit,456687
11111130,02-01-19,SYSTEM,Deposit,8765
11111130,02-01-19,USER,Withdrawl,87676473
11111130,02-01-19,USER,Deposit,7645634543
11111130,02-01-19,USER,Withdrawl,79867654
11111130,02-10-19,USER,Deposit,7654634
11111130,02-10-19,USER,Deposit,65676
11111130,02-10-19,USER,Withdrawl,675645
11111130,02-10-19,SYSTEM,Withdrawl,676
11111130,02-11-19,SYSTEM,Deposit,765453
11111130,02-11-19,SYSTEM,Withdrawl,676453
11111130,02-11-19,USER,Deposit,23498
11111130,02-12-19,SYSTEM,Deposit,6357
11111130,02-12-19,SYSTEM,Withdrawl,545654
11111130,02-12-19,SYSTEM,Deposit,67543
11111130,02-12-19,SYSTEM,Withdrawl,234345
11111130,2-13-19,USER,Deposit,2333
11111130,2-13-19,SYSTEM,Deposit,8783
11111130,2-13-19,SYSTEM,Withdrawl,34234
11111130,2-14-19,SYSTEM,Deposit,456687
11111130,2-14-19,USER,Withdrawl,6543542
11111130,2-14-19,USER,Deposit,43435
11111130,2-15-19,USER,Deposit,5446
11111130,2-15-19,USER,Withdrawl,2343
11111130,2-15-19,USER,Withdrawl,59748
11111130,2-16-19,SYSTEM,Withdrawl,5064
11111130,2-16-19,SYSTEM,Deposit,87654653
11111130,2-16-19,SYSTEM,Withdrawl,65786
11111130,2-17-19,USER,Deposit,8787364
11111130,2-17-19,USER,Deposit,576534
11111130,2-17-19,SYSTEM,Withdrawl,6578
11111130,2-18-19,USER,Deposit,23454346
11111130,2-18-19,SYSTEM,Withdrawl,897674
11111131,2-18-19,SYSTEM,Withdrawl,676
11111132,2-19-19,SYSTEM,Deposit,2345
11111132,2-19-19,SYSTEM,Withdrawl,6792
11111132,2-19-19,USER,Deposit,23498
11111132,2-20-19,SYSTEM,Withdrawl,809876865
11111132,2-20-19,SYSTEM,Deposit,67564
11111132,2-20-19,SYSTEM,Withdrawl,6792
11111132,2-21-19,USER,Deposit,23498
11111132,2-21-19,USER,Deposit,8787364
11111132,2-21-19,USER,Deposit,2343
11111132,2-22-19,SYSTEM,Withdrawl,6578
11111132,2-22-19,USER,Deposit,23454346
11111132,2-22-19,SYSTEM,Withdrawl,765463
11111132,2-23-19,SYSTEM,Deposit,2345
11111132,2-23-19,SYSTEM,Deposit,6792
11111132,2-23-19,SYSTEM,Withdrawl,23498
11111132,2-24-19,USER,Deposit,12334
11111132,2-24-19,SYSTEM,Withdrawl,545654
11111132,2-24-19,SYSTEM,Deposit,65453
11111132,03-01-19,SYSTEM,Deposit,234345
11111133,03-01-19,SYSTEM,Withdrawl,76435
11111133,03-01-19,USER,Deposit,6753
11111133,03-01-19,SYSTEM,Withdrawl,765634
11111133,03-01-19,SYSTEM,Deposit,86754753
11111133,03-01-19,SYSTEM,Deposit,8775864
11111133,03-10-19,USER,Withdrawl,785535
11111133,03-10-19,USER,Deposit,87563
11111133,03-10-19,USER,Withdrawl,8766574
11111133,03-10-19,USER,Deposit,877563
11111133,03-10-19,USER,Deposit,876754
11111133,03-10-19,USER,Withdrawl,87573
11111133,03-10-19,USER,Deposit,786743
11111133,3-18-19,SYSTEM,Withdrawl,875463
11111133,3-18-19,USER,Deposit,87765764
11111133,3-18-19,SYSTEM,Deposit,23454346
11111133,3-18-19,SYSTEM,Withdrawl,876574
11111133,3-18-19,SYSTEM,Deposit,684635
11111133,04-01-19,SYSTEM,Withdrawl,897865764
11111133,04-01-19,USER,Deposit,865463
11111133,04-01-19,SYSTEM,Deposit,7865463
11111133,04-01-19,SYSTEM,Withdrawl,545654
11111133,04-01-19,SYSTEM,Deposit,876535
11111133,04-01-19,SYSTEM,Withdrawl,234345
11111133,04-01-19,USER,Deposit,8765463
11111133,04-02-19,SYSTEM,Deposit,8783
11111133,04-02-19,SYSTEM,Withdrawl,34234
11111133,04-11-19,SYSTEM,Deposit,456687
11111133,04-11-19,USER,Withdrawl,7643
11111133,04-11-19,USER,Deposit,43435
11111133,04-11-19,USER,Deposit,5446
11111133,04-11-19,USER,Withdrawl,2343
11111133,04-11-19,USER,Deposit,345422
11111133,04-11-19,SYSTEM,Withdrawl,65676
11111133,04-12-19,SYSTEM,Deposit,875674
11111133,04-12-19,USER,Deposit,932847984
11111133,04-12-19,SYSTEM,Withdrawl,5064
11111133,04-12-19,SYSTEM,Deposit,764636
11111133,04-12-19,SYSTEM,Withdrawl,65786
11111133,04-12-19,USER,Deposit,8787364
11111133,04-12-19,USER,Deposit,2343
11111133,4-13-19,SYSTEM,Withdrawl,875634
11111133,4-13-19,USER,Deposit,23454346
11111133,4-13-19,SYSTEM,Withdrawl,87566747
11111133,4-13-19,SYSTEM,Deposit,"133,900.00"
11111133,4-13-19,SYSTEM,Deposit,"18,000.00"
11111133,4-13-19,SYSTEM,Withdrawl,"5,000.00"
11111133,4-13-19,USER,Deposit,"195,800.00"
11111133,4-14-19,SYSTEM,Withdrawl,"81,600.00"
11111133,4-14-19,SYSTEM,Deposit,"41,800.00"
11111133,4-14-19,SYSTEM,Deposit,"98,500.00"
11111133,4-14-19,SYSTEM,Withdrawl,"143,800.00"
11111133,4-14-19,USER,Deposit,"331,650.00"
11111133,4-15-19,SYSTEM,Withdrawl,"129,000.00"
11111133,4-15-19,SYSTEM,Deposit,"230,013.00"
11111133,4-15-19,SYSTEM,Deposit,"367,900.00"
11111133,4-15-19,USER,Withdrawl,"108,000.00"
11111133,4-15-19,USER,Deposit,"64,800.00"
11111133,4-16-19,USER,Withdrawl,"141,000.00"
11111133,4-16-19,USER,Deposit,"61,750.00"
11111133,4-16-19,USER,Deposit,"67,920.00"
11111133,4-16-19,USER,Withdrawl,"78,100.00"
11111133,4-16-19,USER,Deposit,"35,650.00"
11111134,4-17-19,SYSTEM,Withdrawl,"206,000.00"
11111134,4-17-19,USER,Deposit,"35,300.00"
11111134,4-19-19,SYSTEM,Deposit,"49,800.00"
11111134,4-19-19,SYSTEM,Withdrawl,"53,000.00"
11111134,5-17-19,SYSTEM,Deposit,"91,300.00"
11111134,5-17-19,SYSTEM,Withdrawl,"57,499.00"
11111134,5-17-19,USER,Deposit,"20,000.00"
11111134,5-19-19,SYSTEM,Deposit,"19,400.00"
11111134,5-19-19,SYSTEM,Withdrawl,"40,500.00"
11111134,5-19-19,SYSTEM,Deposit,"242,300.00"
11111134,5-20-19,SYSTEM,Withdrawl,"90,100.00"
11111134,5-20-19,USER,Deposit,"113,250.00"
11111134,5-20-19,SYSTEM,Deposit,"12,500.00"
11111134,5-20-19,SYSTEM,Withdrawl,"40,000.00"
11111134,5-20-19,SYSTEM,Deposit,"206,900.00"
11111135,5-21-19,USER,Withdrawl,"276,000.00"
11111135,5-21-19,USER,Deposit,"171,000.00"
11111135,5-21-19,USER,Deposit,"40,100.00"
11111135,5-21-19,USER,Withdrawl,"189,800.00"
11111135,5-21-19,USER,Deposit,"55,800.00"
11111135,5-22-19,SYSTEM,Withdrawl,"95,400.00"
11111135,5-22-19,SYSTEM,Deposit,"271,323.00"
11111135,5-22-19,USER,Deposit,"200,600.00"
11111135,5-22-19,SYSTEM,Withdrawl,"176,900.00"
11111135,5-23-19,SYSTEM,Deposit,"150,050.00"
11111135,5-23-19,USER,Withdrawl,"82,500.00"
11111135,6-23-19,USER,Deposit,"14,800.00"
11111135,6-23-19,USER,Deposit,"150,600.00"
11111135,7-24-19,SYSTEM,Withdrawl,"203,325.00"
11111135,7-24-19,USER,Deposit,"123,900.00"
11111136,01-01-19,SYSTEM,Withdrawl,"33,863.00"
11111137,01-01-19,SYSTEM,Deposit,"32,000.00"
11111138,01-01-19,SYSTEM,Deposit,"8,299.00"
11111139,01-01-19,SYSTEM,Deposit,"52,219.00"
11111139,01-01-19,SYSTEM,Withdrawl,"96,450.00"
11111139,01-01-19,SYSTEM,Deposit,"139,863.00"
11111139,01-01-19,SYSTEM,Withdrawl,"52,723.00"
11111139,01-01-19,USER,Deposit,"77,251.00"
11111139,02-01-19,SYSTEM,Deposit,"20,000.00"
11111139,02-01-19,SYSTEM,Withdrawl,"10,000.00"
11111139,02-01-19,SYSTEM,Deposit,"103,600.00"
11111140,02-01-19,SYSTEM,Withdrawl,"71,000.00"
11111141,03-01-19,USER,Deposit,"129,400.00"
11111142,03-01-19,SYSTEM,Deposit,"290,163.00"
11111142,03-01-19,SYSTEM,Withdrawl,"34,300.00"
11111142,03-01-19,SYSTEM,Deposit,"49,800.00"
11111142,04-01-19,USER,Withdrawl,"44,800.00"
11111142,04-01-19,USER,Deposit,"151,550.00"
11111142,04-01-19,USER,Deposit,"310,399.00"
11111142,04-01-19,USER,Withdrawl,"271,401.00"
11111142,05-01-19,USER,Withdrawl,"275,449.00"
11111142,05-01-19,USER,Deposit,"51,502.00"
11111142,05-01-19,USER,Deposit,"36,650.00"
11111142,05-01-19,SYSTEM,Withdrawl,"99,600.00"
11111143,06-01-19,USER,Deposit,"411,763.00"
11111143,06-01-19,SYSTEM,Withdrawl,"355,138.00"
11111143,06-01-19,SYSTEM,Deposit,"88,656.00"
11111143,06-01-19,SYSTEM,Deposit,"14,800.00"
11111143,07-01-19,SYSTEM,Withdrawl,"27,000.00"
11111143,07-01-19,USER,Deposit,"42,850.00"
11111143,07-01-19,SYSTEM,Withdrawl,"39,925.00"
11111143,07-01-19,SYSTEM,Withdrawl,"202,106.00"
11111143,08-01-19,SYSTEM,Deposit,"169,802.00"
11111143,08-01-19,SYSTEM,Deposit,"200,570.00"
11111143,08-01-19,SYSTEM,Withdrawl,"12,106.00"
11111143,08-01-19,USER,Deposit,"12,611.00"
11111143,09-01-19,SYSTEM,Withdrawl,"9,375.00"
11111143,09-01-19,SYSTEM,Deposit,"125,200.00"
11111143,09-01-19,SYSTEM,Deposit,"61,400.00"
11111143,09-01-19,USER,Withdrawl,"143,700.00"
11111143,10-01-19,USER,Deposit,"3,435.00"
11111143,10-01-19,USER,Withdrawl,"45,657.00"
11111143,10-01-19,USER,Deposit,"23,435.00"
